date,open,high,low,close,volume,oi
2026-01-12 00:00:00+05:30,336.75,340.65,333.7,337.45,9406174,0
2026-01-13 00:00:00+05:30,337.45,339.25,335.05,337.9,5583379,0
2026-01-14 00:00:00+05:30,338.9,350.5,337.45,349.1,20389924,0
2026-01-16 00:00:00+05:30,352.65,354.05,345.4,346.35,14275582,0
2026-01-19 00:00:00+05:30,343.5,347.95,342.05,343.35,9974363,0
2026-01-20 00:00:00+05:30,343.0,348.3,337.7,338.75,7718407,0
2026-01-21 00:00:00+05:30,338.8,341.6,336.8,338.7,6948955,0
2026-01-22 00:00:00+05:30,338.7,343.2,337.1,342.45,5885972,0
2026-01-23 00:00:00+05:30,343.95,345.45,336.1,336.7,10084314,0
2026-01-27 00:00:00+05:30,340.5,346.5,337.05,344.7,12203590,0
2026-01-28 00:00:00+05:30,344.7,353.25,344.7,348.05,13566973,0
2026-01-29 00:00:00+05:30,350.0,360.5,347.3,358.15,20624409,0
2026-01-30 00:00:00+05:30,359.0,359.35,351.1,356.0,22641103,0
2026-02-01 00:00:00+05:30,356.0,360.8,337.5,344.75,13976105,0
2026-02-02 00:00:00+05:30,344.95,352.75,337.75,350.35,12622760,0
2026-02-03 00:00:00+05:30,365.95,365.95,353.8,358.55,11559806,0
2026-02-04 00:00:00+05:30,359.45,368.55,357.6,367.25,15515053,0
2026-02-05 00:00:00+05:30,369.75,370.7,365.0,367.0,18789794,0
2026-02-06 00:00:00+05:30,361.8,365.95,361.0,365.05,7328789,0
2026-02-09 00:00:00+05:30,366.55,368.6,361.0,361.9,7983235,0
2026-02-10 00:00:00+05:30,361.9,368.15,361.25,366.9,8319282,0
2026-02-11 00:00:00+05:30,369.0,369.0,366.0,368.45,5782448,0
2026-02-12 00:00:00+05:30,370.0,372.0,366.85,368.25,6763353,0
2026-02-13 00:00:00+05:30,367.55,368.0,362.4,363.0,7111972,0
2026-02-16 00:00:00+05:30,362.6,369.65,362.5,369.1,6292850,0
2026-02-17 00:00:00+05:30,368.75,369.5,366.05,368.4,4442793,0
2026-02-18 00:00:00+05:30,368.45,370.7,367.4,368.4,4871319,0
2026-02-19 00:00:00+05:30,367.0,370.9,362.2,363.2,5375352,0
2026-02-20 00:00:00+05:30,362.8,373.65,362.7,372.95,16736731,0
2026-02-23 00:00:00+05:30,374.0,376.5,372.15,375.45,16135451,0
2026-02-24 00:00:00+05:30,374.95,385.0,373.55,382.75,20774629,0
2026-02-25 00:00:00+05:30,382.75,388.55,382.7,384.9,12750016,0
2026-02-26 00:00:00+05:30,385.0,385.85,378.4,381.9,10721570,0
2026-02-27 00:00:00+05:30,381.0,385.2,380.15,381.9,11548959,0
2026-03-02 00:00:00+05:30,365.0,378.95,365.0,377.55,14732253,0
2026-03-04 00:00:00+05:30,370.75,373.85,364.1,365.8,11433169,0
2026-03-05 00:00:00+05:30,366.95,379.9,366.6,378.05,16158714,0
2026-03-06 00:00:00+05:30,377.0,385.55,374.65,380.6,14940896,0
2026-03-09 00:00:00+05:30,373.0,379.0,371.4,376.25,11286578,0
2026-03-10 00:00:00+05:30,385.0,385.45,374.85,377.3,10875834,0
2026-03-11 00:00:00+05:30,377.5,383.9,376.45,379.9,9963701,0
2026-03-12 00:00:00+05:30,379.0,392.4,375.65,390.55,23847146,0
2026-03-13 00:00:00+05:30,391.85,394.5,383.2,384.45,27107369,0
2026-03-16 00:00:00+05:30,384.5,388.25,375.45,382.4,16793109,0
2026-03-17 00:00:00+05:30,382.9,385.9,378.3,383.35,9720902,0
2026-03-18 00:00:00+05:30,385.0,386.35,377.6,378.5,10681498,0
2026-03-19 00:00:00+05:30,373.5,380.75,373.1,374.05,10568326,0
2026-03-20 00:00:00+05:30,375.85,383.3,375.5,380.95,20930288,0
2026-03-23 00:00:00+05:30,377.1,379.5,369.3,372.4,13148432,0
2026-03-24 00:00:00+05:30,378.0,378.15,371.0,375.55,9339144,0
2026-03-25 00:00:00+05:30,376.0,380.95,375.6,378.4,9266292,0
2026-03-27 00:00:00+05:30,379.9,379.9,374.65,375.65,20263654,0
2026-03-30 00:00:00+05:30,374.0,377.95,369.65,370.65,17974103,0
2026-04-01 00:00:00+05:30,381.3,381.9,361.45,364.65,15449629,0
2026-04-02 00:00:00+05:30,359.95,361.3,352.0,359.65,16551512,0
2026-04-06 00:00:00+05:30,358.8,366.75,355.7,366.1,11534034,0
2026-04-07 00:00:00+05:30,364.85,369.8,362.25,368.85,12603971,0
2026-04-08 00:00:00+05:30,373.5,375.55,368.25,374.15,19491331,0
2026-04-09 00:00:00+05:30,376.95,384.2,376.5,378.65,18503665,0
2026-04-10 00:00:00+05:30,381.2,384.45,372.05,380.15,14953758,0
2026-04-13 00:00:00+05:30,374.35,388.0,374.35,386.25,15240045,0
2026-04-15 00:00:00+05:30,390.25,393.95,387.1,392.6,7722460,0
2026-04-16 00:00:00+05:30,397.0,397.25,387.8,390.8,9896906,0
2026-04-17 00:00:00+05:30,393.0,396.25,388.45,393.6,15320653,0
2026-04-20 00:00:00+05:30,393.0,400.85,390.65,398.0,9895187,0
2026-04-21 00:00:00+05:30,398.6,402.7,395.7,396.2,9493644,0
2026-04-22 00:00:00+05:30,398.0,407.25,393.2,405.4,16411131,0
2026-04-23 00:00:00+05:30,404.0,405.9,400.4,402.25,9144699,0
