date,open,high,low,close,volume,oi
2026-01-12 00:00:00+05:30,903.05,905.0,878.35,893.3,1629908,0
2026-01-13 00:00:00+05:30,893.5,911.0,887.4,908.0,978014,0
2026-01-14 00:00:00+05:30,908.0,917.05,903.0,909.95,2425030,0
2026-01-16 00:00:00+05:30,910.6,915.0,893.7,896.45,2171062,0
2026-01-19 00:00:00+05:30,895.0,898.95,888.6,892.05,1173321,0
2026-01-20 00:00:00+05:30,890.0,892.7,851.1,856.45,2644957,0
2026-01-21 00:00:00+05:30,850.25,857.45,832.0,844.15,2537960,0
2026-01-22 00:00:00+05:30,846.0,859.75,832.4,841.45,2982573,0
2026-01-23 00:00:00+05:30,851.95,864.45,839.3,844.0,2332499,0
2026-01-27 00:00:00+05:30,846.0,851.95,826.15,838.45,1363842,0
2026-01-28 00:00:00+05:30,843.85,853.2,839.45,849.05,1089769,0
2026-01-29 00:00:00+05:30,845.5,849.55,837.55,842.25,1813385,0
2026-01-30 00:00:00+05:30,838.0,858.15,838.0,851.5,2077023,0
2026-02-01 00:00:00+05:30,857.0,868.3,827.8,832.8,364148,0
2026-02-02 00:00:00+05:30,828.0,842.9,812.6,837.95,1205946,0
2026-02-03 00:00:00+05:30,855.0,870.95,852.15,863.1,1995886,0
2026-02-04 00:00:00+05:30,859.5,869.65,855.1,859.85,1371869,0
2026-02-05 00:00:00+05:30,858.0,872.45,850.4,857.2,749831,0
2026-02-06 00:00:00+05:30,854.1,857.6,844.05,855.7,908963,0
2026-02-09 00:00:00+05:30,859.0,895.05,853.2,891.3,1297869,0
2026-02-10 00:00:00+05:30,892.0,897.85,885.4,891.85,1062353,0
2026-02-11 00:00:00+05:30,891.85,930.9,890.2,918.85,3865582,0
2026-02-12 00:00:00+05:30,924.7,943.0,921.05,928.55,2457834,0
2026-02-13 00:00:00+05:30,928.15,930.9,914.3,916.75,1221319,0
2026-02-16 00:00:00+05:30,916.7,923.8,896.8,915.75,2094816,0
2026-02-17 00:00:00+05:30,921.9,930.0,902.65,907.15,912616,0
2026-02-18 00:00:00+05:30,909.5,918.15,902.65,914.95,557147,0
2026-02-19 00:00:00+05:30,917.0,922.75,904.6,906.6,660537,0
2026-02-20 00:00:00+05:30,906.6,926.9,906.55,921.0,1306102,0
2026-02-23 00:00:00+05:30,921.0,932.15,914.9,919.7,1580750,0
2026-02-24 00:00:00+05:30,916.0,923.5,910.05,919.55,609597,0
2026-02-25 00:00:00+05:30,924.3,935.0,917.6,930.75,1678874,0
2026-02-26 00:00:00+05:30,935.15,965.5,935.15,963.65,2899022,0
2026-02-27 00:00:00+05:30,968.8,977.4,938.35,942.65,3208469,0
2026-03-02 00:00:00+05:30,903.75,939.25,903.75,932.5,1177977,0
2026-03-04 00:00:00+05:30,920.0,925.0,901.6,910.9,2075902,0
2026-03-05 00:00:00+05:30,916.8,923.65,905.6,920.95,964390,0
2026-03-06 00:00:00+05:30,920.95,927.85,890.15,892.55,1309652,0
2026-03-09 00:00:00+05:30,869.5,899.8,856.2,878.45,1416619,0
2026-03-10 00:00:00+05:30,885.0,890.0,878.2,881.8,867711,0
2026-03-11 00:00:00+05:30,884.0,887.75,873.6,881.2,1346013,0
2026-03-12 00:00:00+05:30,874.0,875.05,852.0,859.5,2366155,0
2026-03-13 00:00:00+05:30,859.0,863.6,837.95,839.75,1002669,0
2026-03-16 00:00:00+05:30,838.3,848.9,802.7,807.9,2163738,0
2026-03-17 00:00:00+05:30,811.95,825.6,795.0,820.2,2355341,0
2026-03-18 00:00:00+05:30,824.45,850.9,823.35,846.0,2184958,0
2026-03-19 00:00:00+05:30,832.1,836.0,811.75,818.35,2169139,0
2026-03-20 00:00:00+05:30,821.15,834.55,814.35,822.05,1580046,0
2026-03-23 00:00:00+05:30,812.75,814.3,779.55,799.2,2080433,0
2026-03-24 00:00:00+05:30,818.0,819.5,795.7,811.4,2503169,0
2026-03-25 00:00:00+05:30,815.0,833.0,813.05,830.1,1758122,0
2026-03-27 00:00:00+05:30,830.05,830.1,807.75,814.15,2274836,0
2026-03-30 00:00:00+05:30,797.0,807.8,788.0,795.0,2058235,0
2026-04-01 00:00:00+05:30,804.45,817.7,790.3,795.0,1091032,0
