date,open,high,low,close,volume,oi
2026-01-12 00:00:00+05:30,304.85,308.4,300.9,304.9,4600396,0
2026-01-13 00:00:00+05:30,306.45,307.7,297.75,305.7,4994436,0
2026-01-14 00:00:00+05:30,304.7,312.75,304.25,312.0,3432977,0
2026-01-16 00:00:00+05:30,315.0,328.45,315.0,324.6,16184591,0
2026-01-19 00:00:00+05:30,309.0,309.0,297.15,302.85,25110461,0
2026-01-20 00:00:00+05:30,304.3,305.0,292.45,293.7,9557270,0
2026-01-21 00:00:00+05:30,293.0,302.9,293.0,297.5,8916581,0
2026-01-22 00:00:00+05:30,300.85,303.55,294.3,296.2,4771859,0
2026-01-23 00:00:00+05:30,296.2,298.25,287.2,288.6,4898254,0
2026-01-27 00:00:00+05:30,289.75,298.0,288.25,295.35,5149312,0
2026-01-28 00:00:00+05:30,295.3,298.35,294.4,297.35,3505678,0
2026-01-29 00:00:00+05:30,296.25,299.25,293.45,296.2,3940211,0
2026-01-30 00:00:00+05:30,296.0,302.05,292.55,298.75,5459235,0
2026-02-01 00:00:00+05:30,297.8,302.3,290.55,292.0,5614632,0
2026-02-02 00:00:00+05:30,291.0,298.5,287.8,296.95,4770076,0
2026-02-03 00:00:00+05:30,304.2,308.95,299.25,304.75,7044236,0
2026-02-04 00:00:00+05:30,304.5,309.75,302.4,305.8,2639416,0
2026-02-05 00:00:00+05:30,305.0,306.5,302.6,304.4,2466173,0
2026-02-06 00:00:00+05:30,303.9,304.9,299.45,302.1,2067144,0
2026-02-09 00:00:00+05:30,303.4,309.05,302.5,308.15,2784476,0
2026-02-10 00:00:00+05:30,310.0,310.15,305.05,306.7,1973036,0
2026-02-11 00:00:00+05:30,307.8,309.75,302.75,308.8,2131892,0
2026-02-12 00:00:00+05:30,309.4,318.4,304.75,317.0,5678200,0
2026-02-13 00:00:00+05:30,313.45,317.2,310.0,313.8,3835217,0
2026-02-16 00:00:00+05:30,312.35,315.3,310.25,314.35,1778001,0
2026-02-17 00:00:00+05:30,313.5,325.35,312.25,322.25,9189092,0
2026-02-18 00:00:00+05:30,323.75,327.35,321.85,325.8,8104485,0
2026-02-19 00:00:00+05:30,327.0,340.4,326.95,332.55,20881527,0
2026-02-20 00:00:00+05:30,330.9,336.9,327.5,329.0,5780575,0
2026-02-23 00:00:00+05:30,330.0,330.65,319.25,320.9,5934561,0
2026-02-24 00:00:00+05:30,319.3,330.0,317.2,326.0,9940401,0
2026-02-25 00:00:00+05:30,328.0,332.95,322.55,329.8,4824687,0
2026-02-26 00:00:00+05:30,332.0,334.0,324.6,326.85,4339173,0
2026-02-27 00:00:00+05:30,324.0,324.8,318.25,319.75,4896917,0
2026-03-02 00:00:00+05:30,310.0,319.15,307.7,313.15,5296391,0
2026-03-04 00:00:00+05:30,306.5,309.95,303.75,306.05,6938359,0
2026-03-05 00:00:00+05:30,308.25,313.65,306.5,310.1,7474303,0
2026-03-06 00:00:00+05:30,309.5,310.1,302.7,303.8,2199496,0
2026-03-09 00:00:00+05:30,295.1,299.0,290.2,297.9,5846768,0
2026-03-10 00:00:00+05:30,300.9,309.75,299.0,308.4,4247160,0
2026-03-11 00:00:00+05:30,308.4,309.85,296.75,297.7,3320874,0
2026-03-12 00:00:00+05:30,296.0,303.15,292.9,299.8,3157302,0
2026-03-13 00:00:00+05:30,297.0,298.0,293.55,294.75,2827365,0
2026-03-16 00:00:00+05:30,294.85,298.4,290.75,296.05,3141792,0
2026-03-17 00:00:00+05:30,297.4,298.7,291.7,297.7,3985572,0
2026-03-18 00:00:00+05:30,298.8,303.35,298.35,301.35,2509234,0
2026-03-19 00:00:00+05:30,296.25,297.25,290.45,292.1,2668997,0
2026-03-20 00:00:00+05:30,293.8,302.2,293.8,297.25,2777300,0
2026-03-23 00:00:00+05:30,294.1,294.1,287.4,289.3,2624912,0
2026-03-24 00:00:00+05:30,294.0,297.65,290.25,296.6,2775778,0
2026-03-25 00:00:00+05:30,299.0,308.95,299.0,303.95,3555836,0
2026-03-27 00:00:00+05:30,303.5,305.55,294.65,295.65,6626831,0
2026-03-30 00:00:00+05:30,292.1,295.0,288.55,289.75,3514507,0
2026-04-01 00:00:00+05:30,295.0,304.25,295.0,301.65,6314298,0
2026-04-02 00:00:00+05:30,297.95,302.85,292.2,301.0,7380124,0
2026-04-06 00:00:00+05:30,308.95,319.85,302.3,318.15,22771700,0
2026-04-07 00:00:00+05:30,312.55,315.15,308.15,312.6,6673280,0
2026-04-08 00:00:00+05:30,324.0,326.8,318.6,322.85,6088664,0
2026-04-09 00:00:00+05:30,322.0,322.15,314.85,317.7,3517302,0
2026-04-10 00:00:00+05:30,319.0,326.8,318.7,322.15,5058997,0
2026-04-13 00:00:00+05:30,316.2,318.1,311.35,316.1,2261240,0
2026-04-15 00:00:00+05:30,320.8,324.4,317.0,319.7,4206445,0
2026-04-16 00:00:00+05:30,321.0,322.2,315.0,315.9,2901365,0
2026-04-17 00:00:00+05:30,315.9,318.15,312.95,315.55,3190055,0
2026-04-20 00:00:00+05:30,316.3,319.5,312.7,317.5,4734160,0
2026-04-21 00:00:00+05:30,318.7,323.8,317.85,320.4,4952166,0
2026-04-22 00:00:00+05:30,320.1,323.75,316.55,317.65,4356090,0
2026-04-23 00:00:00+05:30,315.4,316.4,311.2,312.45,3038067,0
2026-04-24 00:00:00+05:30,313.4,324.4,307.7,321.4,12459462,0
2026-04-27 00:00:00+05:30,318.0,318.0,306.1,312.8,12137009,0
2026-04-28 00:00:00+05:30,310.0,327.95,310.0,320.75,13444619,0
2026-04-29 00:00:00+05:30,323.0,345.65,321.8,341.2,22686762,0
2026-04-30 00:00:00+05:30,340.4,341.6,333.8,336.55,6723354,0
2026-05-04 00:00:00+05:30,339.0,344.55,327.65,330.2,6713512,0
2026-05-05 00:00:00+05:30,330.3,335.7,326.15,332.95,4319761,0
2026-05-06 00:00:00+05:30,336.1,342.15,331.4,335.85,4935771,0
2026-05-07 00:00:00+05:30,337.85,349.9,331.3,345.75,5995231,0
2026-05-08 00:00:00+05:30,348.0,349.7,339.4,343.45,6162654,0
