date,open,high,low,close,volume,oi
2026-01-12 00:00:00+05:30,6635.0,6635.5,6340.0,6485.5,665870,0
2026-01-13 00:00:00+05:30,6461.0,6524.0,6372.0,6436.5,253726,0
2026-01-14 00:00:00+05:30,6405.0,6462.0,6345.5,6355.5,524643,0
2026-01-16 00:00:00+05:30,6355.5,6384.0,6227.5,6236.0,409423,0
2026-01-19 00:00:00+05:30,6236.0,6257.5,6100.0,6140.0,351743,0
2026-01-20 00:00:00+05:30,6142.5,6163.5,6000.0,6013.0,204440,0
2026-01-21 00:00:00+05:30,6005.0,6092.5,5955.0,6010.0,324388,0
2026-01-22 00:00:00+05:30,6021.0,6135.0,6010.0,6071.0,372206,0
2026-01-23 00:00:00+05:30,6099.5,6145.0,5987.0,6011.5,460503,0
2026-01-27 00:00:00+05:30,6065.5,6087.5,6000.0,6056.0,367912,0
2026-01-28 00:00:00+05:30,6100.0,6256.0,6062.0,6188.0,335259,0
2026-01-29 00:00:00+05:30,6181.5,6222.0,5991.5,6041.0,405502,0
2026-01-30 00:00:00+05:30,6041.0,6080.0,5974.5,6051.0,347165,0
2026-02-01 00:00:00+05:30,6080.5,6120.0,5940.5,6056.0,144120,0
2026-02-02 00:00:00+05:30,6056.0,6056.5,5890.0,5952.5,400656,0
2026-02-03 00:00:00+05:30,6150.0,6304.5,6150.0,6209.0,454227,0
2026-02-04 00:00:00+05:30,6225.0,6225.0,6021.5,6054.5,327213,0
2026-02-05 00:00:00+05:30,6054.0,6173.0,5936.0,6141.5,370561,0
2026-02-06 00:00:00+05:30,6081.5,6099.5,5939.0,6024.5,433945,0
2026-02-09 00:00:00+05:30,6079.0,6150.0,6041.0,6113.5,219396,0
2026-02-10 00:00:00+05:30,6153.0,6228.0,6151.0,6175.5,237887,0
2026-02-11 00:00:00+05:30,6194.0,6793.0,6126.0,6386.5,1263189,0
2026-02-12 00:00:00+05:30,6448.0,6448.0,6131.5,6185.0,1200795,0
2026-02-13 00:00:00+05:30,6141.0,6200.0,6054.0,6168.5,299364,0
2026-02-16 00:00:00+05:30,6105.5,6222.0,6008.5,6149.5,175634,0
2026-02-17 00:00:00+05:30,6125.5,6230.0,6102.5,6187.5,151261,0
2026-02-18 00:00:00+05:30,6165.0,6299.0,6165.0,6283.5,438670,0
2026-02-19 00:00:00+05:30,6255.0,6350.0,6251.0,6297.5,185828,0
2026-02-20 00:00:00+05:30,6297.5,6320.0,6251.5,6291.0,338573,0
2026-02-23 00:00:00+05:30,6337.0,6343.5,6245.5,6293.5,97285,0
2026-02-24 00:00:00+05:30,6255.0,6293.5,6226.5,6255.5,92139,0
2026-02-25 00:00:00+05:30,6254.5,6418.0,6250.0,6395.5,348440,0
2026-02-26 00:00:00+05:30,6442.0,6564.5,6376.0,6474.0,392374,0
2026-02-27 00:00:00+05:30,6424.0,6475.0,6383.5,6408.5,466870,0
2026-03-02 00:00:00+05:30,6271.5,6419.0,6263.5,6403.5,300339,0
2026-03-04 00:00:00+05:30,6340.0,6363.5,6238.5,6316.0,369392,0
2026-03-05 00:00:00+05:30,6316.5,6395.0,6300.0,6364.5,291293,0
2026-03-06 00:00:00+05:30,6340.0,6428.0,6315.0,6329.0,269349,0
2026-03-09 00:00:00+05:30,6277.0,6364.0,6173.5,6330.0,260778,0
2026-03-10 00:00:00+05:30,6364.5,6479.0,6354.0,6372.0,298252,0
2026-03-11 00:00:00+05:30,6373.0,6450.0,6330.0,6352.5,254117,0
2026-03-12 00:00:00+05:30,6330.0,6330.5,6221.0,6282.0,153876,0
2026-03-13 00:00:00+05:30,6275.0,6326.0,6055.0,6071.0,200936,0
2026-03-16 00:00:00+05:30,6010.0,6130.0,5927.0,6071.0,282845,0
2026-03-17 00:00:00+05:30,6074.0,6147.0,6051.5,6086.5,183604,0
2026-03-18 00:00:00+05:30,6086.5,6183.0,6086.5,6140.0,180112,0
2026-03-19 00:00:00+05:30,6100.0,6117.0,5955.0,5972.5,122495,0
2026-03-20 00:00:00+05:30,6050.0,6180.0,6030.5,6100.0,283471,0
2026-03-23 00:00:00+05:30,6036.5,6047.0,5982.0,6013.5,227221,0
2026-03-24 00:00:00+05:30,6090.0,6092.0,5946.0,6026.0,228968,0
2026-03-25 00:00:00+05:30,6026.0,6137.5,5996.5,6014.5,250204,0
2026-03-27 00:00:00+05:30,6011.5,6060.0,5935.0,5997.5,540647,0
2026-03-30 00:00:00+05:30,5960.0,5990.0,5901.5,5947.0,492229,0
2026-04-01 00:00:00+05:30,6002.0,6123.0,5834.0,5906.5,546653,0
2026-04-02 00:00:00+05:30,5851.0,5869.5,5647.5,5856.5,513534,0
2026-04-06 00:00:00+05:30,5860.0,5903.5,5727.0,5821.0,346192,0
2026-04-07 00:00:00+05:30,5788.0,5907.0,5708.0,5850.0,347412,0
2026-04-08 00:00:00+05:30,5920.0,5984.5,5870.0,5882.0,302280,0
2026-04-09 00:00:00+05:30,5852.0,5964.0,5852.0,5952.5,237284,0
2026-04-10 00:00:00+05:30,5931.0,6130.0,5931.0,6116.5,334871,0
2026-04-13 00:00:00+05:30,6009.0,6116.0,5970.0,6070.0,211392,0
2026-04-15 00:00:00+05:30,6124.0,6184.0,6101.0,6177.5,251355,0
2026-04-16 00:00:00+05:30,6200.0,6313.0,6180.0,6293.5,350424,0
2026-04-17 00:00:00+05:30,6305.5,6325.0,6212.0,6229.0,169295,0
2026-04-20 00:00:00+05:30,6269.5,6298.0,6187.5,6280.0,208547,0
2026-04-21 00:00:00+05:30,6282.0,6305.0,6238.5,6286.0,242433,0
2026-04-22 00:00:00+05:30,6286.0,6323.5,6249.0,6285.5,226547,0
2026-04-23 00:00:00+05:30,6265.0,6469.5,6250.5,6378.5,405157,0
2026-04-24 00:00:00+05:30,6408.5,6442.5,6320.0,6361.5,316970,0
2026-04-27 00:00:00+05:30,6351.5,6507.5,6346.5,6477.0,289657,0
2026-04-28 00:00:00+05:30,6505.0,6505.0,6416.5,6432.5,271770,0
2026-04-29 00:00:00+05:30,6470.0,6549.5,6454.0,6534.0,324770,0
2026-04-30 00:00:00+05:30,6530.0,6547.0,6429.0,6502.5,379741,0
2026-05-04 00:00:00+05:30,6508.0,6644.0,6483.5,6619.5,371945,0
2026-05-05 00:00:00+05:30,6620.0,6675.0,6569.0,6651.0,195449,0
2026-05-06 00:00:00+05:30,6690.0,6765.5,6615.5,6702.0,314250,0
2026-05-07 00:00:00+05:30,6705.0,6780.0,6683.0,6702.5,330052,0
2026-05-08 00:00:00+05:30,6700.0,6759.0,6675.0,6710.5,155071,0
