date,open,high,low,close,volume,oi
2026-01-12 00:00:00+05:30,406.0,406.0,382.95,395.4,3844603,0
2026-01-13 00:00:00+05:30,399.3,399.6,389.35,396.85,1735186,0
2026-01-14 00:00:00+05:30,394.55,405.8,392.15,403.65,1178602,0
2026-01-16 00:00:00+05:30,403.65,409.0,400.4,401.45,709859,0
2026-01-19 00:00:00+05:30,400.0,404.5,398.05,401.5,670222,0
2026-01-20 00:00:00+05:30,401.05,403.75,383.6,384.85,1259227,0
2026-01-21 00:00:00+05:30,383.65,385.75,374.45,378.5,1923399,0
2026-01-22 00:00:00+05:30,380.0,391.75,378.4,389.85,2231569,0
2026-01-23 00:00:00+05:30,391.95,403.4,384.75,387.1,2222806,0
2026-01-27 00:00:00+05:30,388.0,403.95,380.7,400.35,2048706,0
2026-01-28 00:00:00+05:30,400.4,409.0,398.7,407.75,2643692,0
2026-01-29 00:00:00+05:30,405.2,413.7,399.5,411.8,2268170,0
2026-01-30 00:00:00+05:30,411.0,426.5,405.0,422.95,6406082,0
2026-02-01 00:00:00+05:30,432.5,449.75,414.45,436.8,9800322,0
2026-02-02 00:00:00+05:30,444.15,450.45,432.8,439.9,7787791,0
2026-02-03 00:00:00+05:30,450.0,458.8,440.4,443.25,5937934,0
2026-02-04 00:00:00+05:30,443.25,450.0,441.3,448.3,2025637,0
2026-02-05 00:00:00+05:30,447.25,447.25,437.65,444.1,1397681,0
2026-02-06 00:00:00+05:30,441.0,444.65,430.0,436.1,1570916,0
2026-02-09 00:00:00+05:30,436.15,438.9,431.7,433.75,2043026,0
2026-02-10 00:00:00+05:30,433.95,443.6,428.2,435.95,5370727,0
2026-02-11 00:00:00+05:30,435.05,435.45,423.85,429.5,2494236,0
2026-02-12 00:00:00+05:30,428.05,431.3,421.95,429.55,1754451,0
2026-02-13 00:00:00+05:30,424.2,426.9,414.0,420.55,3032569,0
2026-02-16 00:00:00+05:30,420.55,422.0,415.95,418.1,1899792,0
2026-02-17 00:00:00+05:30,420.0,435.75,419.5,434.85,3217185,0
2026-02-18 00:00:00+05:30,438.55,438.55,430.05,432.2,1442525,0
2026-02-19 00:00:00+05:30,434.15,436.6,426.0,427.9,1413530,0
2026-02-20 00:00:00+05:30,427.9,433.9,426.05,430.95,1564744,0
2026-02-23 00:00:00+05:30,434.3,435.45,429.6,433.95,1095945,0
2026-02-24 00:00:00+05:30,433.95,439.75,427.6,436.75,2675306,0
2026-02-25 00:00:00+05:30,439.5,441.4,434.15,439.65,1851942,0
2026-02-26 00:00:00+05:30,441.4,446.7,438.05,442.35,2498925,0
2026-02-27 00:00:00+05:30,442.35,445.75,431.15,433.4,1104679,0
2026-03-02 00:00:00+05:30,410.05,434.3,410.05,427.9,1760668,0
2026-03-04 00:00:00+05:30,422.25,424.8,410.05,416.7,1090764,0
2026-03-05 00:00:00+05:30,418.55,429.75,413.75,428.1,1604071,0
2026-03-06 00:00:00+05:30,425.05,430.5,421.3,422.6,595318,0
2026-03-09 00:00:00+05:30,415.0,417.1,401.4,415.65,1170908,0
2026-03-10 00:00:00+05:30,415.95,427.7,415.95,425.85,755072,0
2026-03-11 00:00:00+05:30,424.85,429.75,416.5,417.95,889947,0
2026-03-12 00:00:00+05:30,415.0,415.0,403.8,408.2,1659934,0
2026-03-13 00:00:00+05:30,406.2,406.95,395.65,403.25,2207270,0
2026-03-16 00:00:00+05:30,402.4,405.75,392.45,401.25,1478001,0
2026-03-17 00:00:00+05:30,401.45,406.95,399.85,402.3,1801932,0
2026-03-18 00:00:00+05:30,402.75,425.8,402.75,422.55,3826912,0
2026-03-19 00:00:00+05:30,418.8,418.8,410.65,413.4,1890729,0
2026-03-20 00:00:00+05:30,415.05,429.0,415.05,422.85,2156599,0
2026-03-23 00:00:00+05:30,418.75,418.95,402.0,411.4,1377471,0
2026-03-24 00:00:00+05:30,420.0,420.85,405.1,418.9,842162,0
2026-03-25 00:00:00+05:30,419.6,432.85,419.2,430.35,2226545,0
2026-03-27 00:00:00+05:30,426.3,430.1,420.7,428.75,5301114,0
2026-03-30 00:00:00+05:30,423.7,423.7,411.45,416.7,1313323,0
2026-04-01 00:00:00+05:30,427.0,441.0,427.0,431.4,2796488,0
2026-04-02 00:00:00+05:30,425.0,428.65,415.55,426.25,1423697,0
2026-04-06 00:00:00+05:30,426.7,437.45,422.4,435.9,3332882,0
2026-04-07 00:00:00+05:30,432.0,447.7,430.2,442.0,3268452,0
2026-04-08 00:00:00+05:30,452.0,465.0,449.15,459.85,4701999,0
