date,open,high,low,close,volume,oi
2026-01-12 00:00:00+05:30,1053.0,1065.1,1037.0,1051.0,969252,0
2026-01-13 00:00:00+05:30,1051.0,1063.0,1037.0,1054.8,1065146,0
2026-01-14 00:00:00+05:30,1054.9,1074.2,1049.5,1067.8,472865,0
2026-01-16 00:00:00+05:30,1067.8,1077.7,1052.7,1070.8,927664,0
2026-01-19 00:00:00+05:30,1065.0,1067.5,1030.0,1035.3,812670,0
2026-01-20 00:00:00+05:30,1041.0,1042.0,1001.1,1007.8,1038730,0
2026-01-21 00:00:00+05:30,1004.1,1016.7,986.4,1000.4,961512,0
2026-01-22 00:00:00+05:30,1002.0,1052.0,1001.6,1033.5,795294,0
2026-01-23 00:00:00+05:30,1042.8,1053.5,1016.3,1018.7,667451,0
2026-01-27 00:00:00+05:30,1022.8,1028.0,997.6,1016.0,787501,0
2026-01-28 00:00:00+05:30,1026.0,1034.6,1002.1,1022.1,666393,0
2026-01-29 00:00:00+05:30,1026.0,1027.6,1005.5,1017.9,487958,0
2026-01-30 00:00:00+05:30,1010.0,1021.0,1001.1,1014.0,450085,0
2026-02-01 00:00:00+05:30,1012.9,1014.9,980.0,983.6,425795,0
2026-02-02 00:00:00+05:30,972.0,1002.9,958.0,1000.0,732546,0
2026-02-03 00:00:00+05:30,1050.0,1054.1,1021.4,1030.5,753217,0
2026-02-04 00:00:00+05:30,1030.5,1038.0,1010.5,1015.9,1017296,0
2026-02-05 00:00:00+05:30,1012.0,1013.3,983.0,992.4,734225,0
2026-02-06 00:00:00+05:30,990.1,990.2,951.1,967.7,794341,0
2026-02-09 00:00:00+05:30,974.0,999.4,963.3,995.6,796767,0
2026-02-10 00:00:00+05:30,989.0,1038.0,985.0,1022.4,1353818,0
2026-02-11 00:00:00+05:30,1030.0,1030.0,1015.3,1022.5,474100,0
2026-02-12 00:00:00+05:30,1025.1,1025.1,982.0,985.0,880044,0
2026-02-13 00:00:00+05:30,980.0,983.6,955.6,968.1,803219,0
2026-02-16 00:00:00+05:30,968.1,1040.0,952.0,1000.9,2252528,0
2026-02-17 00:00:00+05:30,1010.0,1061.4,1005.9,1020.6,2964027,0
2026-02-18 00:00:00+05:30,1034.5,1041.7,1012.1,1039.3,1311588,0
2026-02-19 00:00:00+05:30,1038.8,1044.7,1012.5,1015.9,484093,0
2026-02-20 00:00:00+05:30,1016.5,1027.5,1004.9,1007.4,567850,0
2026-02-23 00:00:00+05:30,1016.9,1029.0,1005.9,1011.3,767645,0
2026-02-24 00:00:00+05:30,1009.0,1009.5,988.0,1001.3,782889,0
2026-02-25 00:00:00+05:30,1004.0,1009.6,990.3,999.1,391925,0
2026-02-26 00:00:00+05:30,1004.0,1004.0,974.4,977.0,929199,0
2026-02-27 00:00:00+05:30,979.0,980.6,955.0,956.7,957570,0
2026-03-02 00:00:00+05:30,934.0,956.7,923.2,936.0,778066,0
2026-03-04 00:00:00+05:30,920.0,921.0,899.4,909.3,1106118,0
2026-03-05 00:00:00+05:30,920.95,937.4,911.85,927.9,515445,0
2026-03-06 00:00:00+05:30,925.0,931.1,904.75,912.75,449756,0
2026-03-09 00:00:00+05:30,906.0,923.3,873.45,910.25,814686,0
2026-03-10 00:00:00+05:30,923.0,956.95,915.55,944.7,912434,0
2026-03-11 00:00:00+05:30,945.1,954.2,923.65,926.85,224598,0
2026-03-12 00:00:00+05:30,919.1,922.95,900.85,907.6,497202,0
2026-03-13 00:00:00+05:30,902.6,905.85,889.75,892.55,514558,0
2026-03-16 00:00:00+05:30,893.0,913.8,889.1,901.35,700236,0
2026-03-17 00:00:00+05:30,914.35,914.35,892.0,900.95,1035925,0
2026-03-18 00:00:00+05:30,907.85,950.0,899.4,943.8,1104030,0
2026-03-19 00:00:00+05:30,928.05,928.05,906.9,912.9,617145,0
2026-03-20 00:00:00+05:30,917.1,925.0,903.9,914.55,525241,0
2026-03-23 00:00:00+05:30,910.0,911.4,870.0,877.6,910416,0
2026-03-24 00:00:00+05:30,903.0,919.6,886.6,906.25,767589,0
2026-03-25 00:00:00+05:30,915.05,947.8,914.0,934.45,965199,0
2026-03-27 00:00:00+05:30,929.85,931.05,904.0,913.6,1511906,0
2026-03-30 00:00:00+05:30,899.0,904.75,866.0,876.55,1139443,0
2026-04-01 00:00:00+05:30,914.0,920.7,897.0,903.0,461461,0
