date,open,high,low,close,volume,oi
2026-01-12 00:00:00+05:30,150.55,151.36,146.96,150.02,25793554,0
2026-01-13 00:00:00+05:30,150.99,151.59,149.24,150.86,13262673,0
2026-01-14 00:00:00+05:30,151.3,154.55,150.4,153.89,21735599,0
2026-01-16 00:00:00+05:30,154.0,157.72,153.85,157.13,35174000,0
2026-01-19 00:00:00+05:30,157.45,159.1,156.05,156.86,24657963,0
2026-01-20 00:00:00+05:30,157.5,159.09,153.06,153.68,35087078,0
2026-01-21 00:00:00+05:30,152.8,155.49,149.81,150.76,24315864,0
2026-01-22 00:00:00+05:30,152.0,155.59,152.0,154.68,18824351,0
2026-01-23 00:00:00+05:30,155.7,156.78,150.92,151.81,26875350,0
2026-01-27 00:00:00+05:30,152.9,155.45,152.1,154.72,23086886,0
2026-01-28 00:00:00+05:30,155.49,158.25,152.31,157.74,28198960,0
2026-01-29 00:00:00+05:30,158.0,160.79,149.0,150.32,88706121,0
2026-01-30 00:00:00+05:30,150.7,150.7,146.62,147.42,43411151,0
2026-02-01 00:00:00+05:30,145.98,148.92,138.01,141.05,26364131,0
2026-02-02 00:00:00+05:30,141.05,146.97,139.0,146.47,32606697,0
2026-02-03 00:00:00+05:30,152.5,157.5,146.88,147.34,40510681,0
2026-02-04 00:00:00+05:30,147.5,148.5,146.0,147.5,26421597,0
2026-02-05 00:00:00+05:30,148.0,149.58,147.57,148.29,16041047,0
2026-02-06 00:00:00+05:30,148.0,149.2,144.86,147.31,21884724,0
2026-02-09 00:00:00+05:30,148.65,150.37,147.35,147.93,31077822,0
2026-02-10 00:00:00+05:30,148.0,148.53,146.45,146.83,18264415,0
2026-02-11 00:00:00+05:30,147.34,147.34,144.0,145.51,31370839,0
2026-02-12 00:00:00+05:30,145.5,145.8,143.65,144.81,20031934,0
2026-02-13 00:00:00+05:30,143.8,143.8,141.42,141.77,14139257,0
2026-02-16 00:00:00+05:30,141.0,146.27,140.15,145.84,18090364,0
2026-02-17 00:00:00+05:30,145.8,149.9,144.8,149.11,24239721,0
2026-02-18 00:00:00+05:30,149.5,152.48,149.38,151.94,26925046,0
2026-02-19 00:00:00+05:30,152.14,152.59,148.77,149.42,15847818,0
2026-02-20 00:00:00+05:30,149.2,154.5,148.41,154.15,35644772,0
2026-02-23 00:00:00+05:30,155.0,157.1,154.74,156.44,23618301,0
2026-02-24 00:00:00+05:30,155.95,158.1,155.0,157.03,27666076,0
2026-02-25 00:00:00+05:30,157.49,159.6,156.9,158.93,34100843,0
2026-02-26 00:00:00+05:30,159.37,162.89,156.62,158.88,37476276,0
2026-02-27 00:00:00+05:30,158.88,158.89,156.6,157.37,23377836,0
2026-03-02 00:00:00+05:30,150.3,156.25,150.3,153.56,28209294,0
2026-03-04 00:00:00+05:30,150.0,151.51,145.52,146.93,36072028,0
2026-03-05 00:00:00+05:30,148.0,149.7,145.75,148.51,24474731,0
2026-03-06 00:00:00+05:30,147.58,149.34,145.6,145.97,23417808,0
