date,open,high,low,close,volume,oi
2026-01-12 00:00:00+05:30,829.0,836.8,823.05,832.1,856966,0
2026-01-13 00:00:00+05:30,833.1,838.9,825.8,831.75,654725,0
2026-01-14 00:00:00+05:30,830.0,832.85,824.5,826.7,564883,0
2026-01-16 00:00:00+05:30,826.7,830.8,818.9,820.4,710189,0
2026-01-19 00:00:00+05:30,818.0,822.2,806.7,809.75,1017361,0
2026-01-20 00:00:00+05:30,809.75,820.9,805.0,809.15,974480,0
2026-01-21 00:00:00+05:30,808.95,813.8,802.55,809.55,1133045,0
2026-01-22 00:00:00+05:30,810.7,824.25,809.2,819.3,2020973,0
2026-01-23 00:00:00+05:30,821.95,827.3,800.1,802.45,777229,0
2026-01-27 00:00:00+05:30,804.9,810.0,797.65,807.8,960994,0
2026-01-28 00:00:00+05:30,808.9,825.0,808.7,822.15,633767,0
2026-01-29 00:00:00+05:30,822.05,827.05,816.3,821.0,530854,0
2026-01-30 00:00:00+05:30,816.9,834.9,813.2,824.5,719862,0
2026-02-01 00:00:00+05:30,830.65,830.65,795.8,799.0,842930,0
2026-02-02 00:00:00+05:30,800.0,807.0,788.45,802.15,1065452,0
2026-02-03 00:00:00+05:30,823.0,843.0,822.25,838.3,2206568,0
2026-02-04 00:00:00+05:30,840.0,841.35,830.8,835.3,618121,0
2026-02-05 00:00:00+05:30,835.5,842.0,831.45,839.75,672395,0
2026-02-06 00:00:00+05:30,847.45,907.5,847.45,901.85,15819930,0
2026-02-09 00:00:00+05:30,901.95,908.0,884.25,895.45,2324112,0
2026-02-10 00:00:00+05:30,899.0,902.8,888.7,891.7,1107801,0
2026-02-11 00:00:00+05:30,881.0,886.95,865.05,875.3,2030353,0
2026-02-12 00:00:00+05:30,876.45,882.3,872.0,880.95,1155429,0
2026-02-13 00:00:00+05:30,872.4,877.0,856.2,862.4,875027,0
2026-02-16 00:00:00+05:30,862.4,870.85,853.55,869.15,716917,0
2026-02-17 00:00:00+05:30,868.8,879.5,864.05,874.1,672532,0
2026-02-18 00:00:00+05:30,875.6,880.9,870.75,878.7,550252,0
2026-02-19 00:00:00+05:30,878.7,882.5,860.95,864.25,611883,0
2026-02-20 00:00:00+05:30,864.25,877.0,861.7,873.3,530127,0
2026-02-23 00:00:00+05:30,876.0,885.8,873.65,883.25,1075333,0
2026-02-24 00:00:00+05:30,882.0,886.0,872.0,882.0,1383677,0
2026-02-25 00:00:00+05:30,887.0,896.5,872.6,874.85,1353348,0
2026-02-26 00:00:00+05:30,876.0,879.0,865.25,870.85,740587,0
2026-02-27 00:00:00+05:30,870.75,870.75,845.0,849.4,1088524,0
2026-03-02 00:00:00+05:30,824.0,845.0,822.15,841.95,1333185,0
2026-03-04 00:00:00+05:30,823.1,832.45,818.0,828.05,1210336,0
2026-03-05 00:00:00+05:30,831.0,839.95,822.9,832.95,1103850,0
2026-03-06 00:00:00+05:30,831.0,834.8,820.4,822.3,717210,0
2026-03-09 00:00:00+05:30,807.0,813.05,793.2,805.4,1402162,0
2026-03-10 00:00:00+05:30,815.15,824.8,807.75,821.4,1028794,0
2026-03-11 00:00:00+05:30,821.0,827.4,800.1,802.4,704252,0
2026-03-12 00:00:00+05:30,799.9,808.0,791.55,796.65,755710,0
2026-03-13 00:00:00+05:30,793.0,798.0,770.1,772.7,1249784,0
2026-03-16 00:00:00+05:30,770.0,784.9,759.1,777.35,1221306,0
2026-03-17 00:00:00+05:30,780.95,782.45,775.35,777.75,692999,0
2026-03-18 00:00:00+05:30,779.95,790.0,777.9,785.85,1164183,0
2026-03-19 00:00:00+05:30,774.0,777.9,762.5,766.05,921961,0
2026-03-20 00:00:00+05:30,774.0,779.45,769.85,776.75,1045598,0
2026-03-23 00:00:00+05:30,766.0,768.9,737.05,740.0,1315501,0
2026-03-24 00:00:00+05:30,758.75,763.0,740.4,758.7,1027852,0
2026-03-25 00:00:00+05:30,764.0,784.65,763.55,781.1,1231067,0
2026-03-27 00:00:00+05:30,775.0,775.0,760.1,765.65,5677064,0
2026-03-30 00:00:00+05:30,760.0,760.05,722.65,725.65,3174107,0
2026-04-01 00:00:00+05:30,745.0,758.05,736.55,746.0,1461768,0
2026-04-02 00:00:00+05:30,738.0,738.0,721.5,734.85,1574617,0
2026-04-06 00:00:00+05:30,736.0,747.0,727.4,744.95,1095521,0
2026-04-07 00:00:00+05:30,745.0,745.05,733.0,743.2,894360,0
2026-04-08 00:00:00+05:30,780.0,803.6,773.5,793.7,4526133,0
2026-04-09 00:00:00+05:30,796.7,799.0,786.3,793.4,1861476,0
2026-04-10 00:00:00+05:30,800.55,814.4,796.1,798.35,2509399,0
2026-04-13 00:00:00+05:30,794.7,810.0,781.75,803.65,2386230,0
2026-04-15 00:00:00+05:30,830.0,844.7,824.6,842.15,4721269,0
2026-04-16 00:00:00+05:30,851.6,856.35,838.0,841.65,2484024,0
2026-04-17 00:00:00+05:30,841.9,846.0,835.2,842.2,1344533,0
2026-04-20 00:00:00+05:30,842.2,842.2,826.15,828.1,1651435,0
2026-04-21 00:00:00+05:30,827.05,832.5,823.1,824.1,1278765,0
2026-04-22 00:00:00+05:30,824.1,826.7,819.3,820.5,1127858,0
2026-04-23 00:00:00+05:30,817.95,820.6,810.6,811.65,870187,0
2026-04-24 00:00:00+05:30,812.0,817.4,804.05,811.05,868267,0
2026-04-27 00:00:00+05:30,814.0,821.0,812.4,819.5,1084031,0
2026-04-28 00:00:00+05:30,817.95,822.9,815.0,817.7,1629817,0
2026-04-29 00:00:00+05:30,826.6,826.6,811.0,812.45,1093177,0
2026-04-30 00:00:00+05:30,810.95,812.05,796.15,797.9,1229720,0
2026-05-04 00:00:00+05:30,805.5,807.5,796.2,802.0,976427,0
2026-05-05 00:00:00+05:30,800.0,801.7,797.0,799.25,603497,0
2026-05-06 00:00:00+05:30,804.0,808.9,798.4,807.25,1433995,0
2026-05-07 00:00:00+05:30,810.0,815.75,803.25,811.15,1303835,0
2026-05-08 00:00:00+05:30,810.0,810.0,800.65,802.15,963403,0
